matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
71017,3262,41414,6299,869,0,0.3683503660022592,0.029013350410473978,119599,0.9400663885149542
