matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
171396,71402,7735,12843,34227,0,0.29407985238758144,0.05289582286509774,284760,0.8526408203399354
