matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
141230,48598,23834,5631,24224,0,0.25601070442716567,0.02966369555597699,237886,0.7979788638255298
