mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
54702,110375,7899,17074,7260,0,0.3313726321655954,0.04785039708741981,189411,0.871528052753008
