matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
156525,53076,17744,7007,10540,0,0.2532239827100062,0.03343018401629763,237885,0.8811022132543036
