mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
76429,183319,12200,17169,7843,0,0.29424288156212947,0.046968600335709994,284760,0.9121646298637449
