invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
154901,13861,6898,13751,1067,0,0.33405976076323307,0.05167320451353576,189411,0.10901689975766983
