invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
267922,16784,12,42,2,0,0.2222222222222222,0.037037037037037035,284760,0.00018963337547408344
