matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
66402,32180,4826,36796,54034,0,0.32642875981416486,0.04895417013247855,189412,0.5204633286169831
