invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
240463,26969,12749,4579,12475,0,0.7357456140350878,0.7199330563250231,284760,0.06085124315212811
