matches,invalid_lift,mismatches,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
90933,701,20483,1022,158,0,0.18384253608099374,0.009172829755151863,112275,0.9923491427299043
