matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
172239,6862,59190,4116,2341,0,0.2557587856318785,0.029650562375501774,237886,0.9728567465088319
