mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
75184,179231,22057,12493,8289,0,0.29551716683371654,0.04910480907179215,284761,0.8934334406748116
