mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
158,643,9,0,0,0,0.1972534332084894,0.011235955056179775,801,1.0
