mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
20271,79046,3341,1172,9617,0,0.20410403052850973,0.011800598084920004,112275,0.8845869516811401
