missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
16209,53807,104695,7955,14700,0,0.33947205713492573,0.05018864115279303,189411,0.8368151796886136
