missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
20163,180426,77741,12896,6430,0,0.3011267900235119,0.04995216274736895,284760,0.9066125860373648
