matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
178259,77051,23401,12840,6049,0,0.3017938976146645,0.0502918021229094,284760,0.8965795757831156
