mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
52731,109238,8064,6764,20679,0,0.3255622989584427,0.049787304978113095,189412,0.8551147762549364
