matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
88031,22872,858,1195,514,0,0.20623427680044723,0.010775181915728158,112275,0.9877800044533511
