matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
184389,75614,18236,12677,6521,0,0.29081972131090794,0.04875712972542624,284760,0.9130601208034836
