matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
91309,1057,20221,702,43,0,0.1813054783466332,0.009477270689500583,112275,0.9933645067913605
