matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
127600,54250,8839,78609,24301,0,0.29832279351113555,0.048605993951058565,284760,0.6386079505548532
