mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
181,568,10,1,51,0,0.2416555407209613,0.01335113484646195,801,0.9350811485642946
