mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
51724,100315,7979,31219,6153,0,0.3402021849656996,0.052479955800814264,189411,0.8026936133593086
