matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
178876,74991,8490,12339,22403,0,0.295394832727373,0.04860419038315338,284760,0.8915121505829471
