matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
113166,8415,55753,15234,5258,0,0.33005760157235126,0.049816776087947476,189411,0.8918119855763392
