matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
134797,10752,62649,77147,10167,0,0.31729688117257376,0.0544553953992484,284760,0.6933768787751089
