invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
260869,22659,885,347,59,0,0.28165584415584416,0.04788961038961039,284760,0.004326450344149459
