matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
141604,48764,5784,21322,26196,0,0.2561564968902337,0.030383257690368128,237886,0.8002488586970229
