mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
158,591,13,18,33,0,0.2109479305740988,0.017356475300400534,800,0.93625
