mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
58514,173267,6743,1474,4631,0,0.2524538249468248,0.02909211712780599,237886,0.9743364468695089
