missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
35236,169642,72809,11825,7073,0,0.30030397894832356,0.04877274170863391,284760,0.8514222503160557
