mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
63098,139480,10063,72254,9928,0,0.3114750861396598,0.0496746932045928,284760,0.7113990729034977
