matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
113531,54687,8372,14797,6397,0,0.32509600637268304,0.04976875245217515,189412,0.888106350178447
