invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
216073,29978,27410,11299,2062,0,0.2918959415123098,0.05326926554548038,284760,0.13593552465233882
