invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
702,52,6,41,1,0,0.1276595744680851,0.02127659574468085,801,0.05867665418227216
