matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
142269,45964,26800,5631,22853,0,0.24418672602572344,0.029915052089697344,237886,0.7912739715662124
