invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
86789,31070,47282,3589,24270,0,0.33919387298747766,0.05015932468694097,189411,0.3777605313313377
