missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
19918,11717,171799,81326,10886,0,0.3212879012345679,0.04300641975308642,284760,0.8889064475347661
