matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
170569,58091,7321,6776,1905,0,0.25404968074870987,0.02963351701215779,237886,0.9612167172511202
