invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
160765,28534,35,77,2,0,0.3125,0.017857142857142856,189411,0.0005913067350893031
