matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
90142,43849,40146,6689,15274,0,0.32725332298437954,0.04992126336843519,189411,0.7074087566192038
