invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
143897,27473,12191,878,5850,0,0.3242614045784602,0.048666925336732995,189411,0.09524790006916177
