missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
26863,25812,163289,68796,11348,0,0.2964258784497059,0.048895878665144235,284760,0.8150196656833825
