matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
178898,70030,11777,11336,24496,0,0.28132632729142565,0.04731086900629901,284760,0.8741677201854193
