mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
50430,138419,5946,24226,24810,0,0.26703874524090676,0.03148547252037342,237885,0.7938667843705992
