mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
58693,126616,10059,6410,93041,0,0.31673043403180634,0.05428230684964033,284760,0.6507550217727209
