missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
15202,112713,56110,8436,5387,0,0.3323599272610959,0.04996949467785788,189412,0.8913004455895086
