mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
79825,168342,10809,16650,19943,0,0.3216583993842856,0.043555347810143974,284760,0.871495294282905
