matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
96584,49734,8152,4074,39019,0,0.3399034978608237,0.055714266187345374,189411,0.7724894541499702
