mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
59138,169625,5757,7115,3366,0,0.2585120845591289,0.03110205758798407,237886,0.9616496977543866
