matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
113435,55192,15662,8333,5122,0,0.3273022706921193,0.049416760068079255,189411,0.8902703644455707
