matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
113816,55031,4015,8587,16549,0,0.3259222846719219,0.05085669274550333,189411,0.8914318598180676
