missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
28757,255954,38,11,2,0,0.22448979591836735,0.04081632653061224,284760,0.00017207472959685348
