invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
183704,31172,21403,48481,3481,0,0.3062646671627268,0.04981111556293286,284760,0.24541368169686753
