invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
159883,28691,512,325,48,0,0.38829151732377537,0.05734767025089606,189411,0.004418961939908453
