matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
170254,74761,12543,5784,33961,0,0.30512825745362526,0.05119278411525825,284760,0.8604263239218991
