mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
20456,42752,138289,3499,83263,0,0.3236299202632578,0.055356916845968863,284760,0.22196937772159012
