matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
78057,39590,6115,6634,65649,0,0.33651516825758415,0.0563890281945141,189411,0.621120209491529
