invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
238823,36115,6445,441,3377,0,0.34381999592750967,0.044899205864386074,284760,0.03449220396123051
