mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
74467,180358,22064,12054,7871,0,0.29222799960757384,0.04730305111350927,284760,0.8948763871330243
