matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
91088,20420,977,716,51,0,0.18312587437672634,0.008761703196183234,112275,0.993168559340904
