matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
112669,55907,8330,5943,14892,0,0.3316427012148823,0.04941391419893698,189411,0.8900011087001283
